"ville_id","ville_departement","ville_nom","ville_nom_simple","ville_nom_reel","ville_code_postal","ville_code_commune","ville_arrondissement","ville_longitude_deg","ville_latitude_deg"
"7037","21","MASSINGY-LES-VITTEAUX","massingy les vitteaux","Massingy-lès-Vitteaux","21350","21395","3","4.58333","47.4"
"7038","21","MARIGNY-LE-CAHOUET","marigny le cahouet","Marigny-le-Cahouët","21150","21386","3","4.45","47.4667"
"7039","21","VERDONNET","verdonnet","Verdonnet","21330","21664","3","4.31667","47.7333"
"7040","21","BILLEY","billey","Billey","21130","21074","2","5.43333","47.15"
"7041","21","ATHEE","athee","Athée","21130","21028","2","5.36667","47.2333"
"7042","21","SAINT-GERMAIN-DE-MODEON","saint germain de modeon","Saint-Germain-de-Modéon","21530","21548","3","4.13333","47.3833"
"7043","21","VOUGEOT","vougeot","Vougeot","21640","21716","1","4.96667","47.1667"
"7044","21","TICHEY","tichey","Tichey","21250","21637","1","5.28333","47.0167"
"7045","21","TAILLY","tailly","Tailly","21190","21616","1","4.81667","46.9667"
"7046","21","THOSTE","thoste","Thoste","21460","21635","3","4.21667","47.4333"
"7047","21","COULMIER-LE-SEC","coulmier le sec","Coulmier-le-Sec","21400","21201","3","4.48333","47.75"
"7048","21","MARCILLY-ET-DRACY","marcilly et dracy","Marcilly-et-Dracy","21350","21381","3","4.5","47.4"
"7049","21","BARJON","barjon","Barjon","21580","21049","2","4.96667","47.6167"
"7050","21","VIEILMOULIN","vieilmoulin","Vieilmoulin","21540","21679","2","4.67889","47.3117"
"7051","21","CIREY-LES-PONTAILLER","cirey les pontailler","Cirey-lès-Pontailler","21270","21175","2","5.3","47.3"
"7052","21","THOREY-SOUS-CHARNY","thorey sous charny","Thorey-sous-Charny","21350","21633","3","4.45","47.3167"
"7053","21","BEAUMONT-SUR-VINGEANNE","beaumont sur vingeanne","Beaumont-sur-Vingeanne","21310","21053","2","5.36667","47.4667"
"7054","21","COMMARIN","commarin","Commarin","21320","21187","1","4.65","47.25"
"7055","21","LAMARCHE-SUR-SAONE","lamarche sur saone","Lamarche-sur-Saône","21760","21337","2","5.38333","47.2667"
"7056","21","MENESBLE","menesble","Menesble","21290","21402","3","4.9","47.7667"
"7057","21","SOISSONS-SUR-NACEY","soissons sur nacey","Soissons-sur-Nacey","21270","21610","2","5.45","47.25"
"7058","21","VILLY-EN-AUXOIS","villy en auxois","Villy-en-Auxois","21350","21707","3","4.63333","47.4167"
"7059","21","BINGES","binges","Binges","21270","21076","2","5.26667","47.3333"
"7060","21","MAISEY-LE-DUC","maisey le duc","Maisey-le-Duc","21400","21372","3","4.66667","47.8333"
"7061","21","FIXIN","fixin","Fixin","21220","21265","2","4.96667","47.25"
"7062","21","MOLESME","molesme","Molesme","21330","21419","3","4.35695","47.935"
"7063","21","AGEY","agey","Agey","21410","21002","2","4.76667","47.2833"
"7064","21","VIC-SOUS-THIL","vic sous thil","Vic-sous-Thil","21390","21678","3","4.31667","47.3667"
"7065","21","DREE","dree","Drée","21540","21234","2","4.68333","47.35"
"7066","21","PLUVET","pluvet","Pluvet","21110","21487","2","5.26667","47.2"
"7067","21","VELARS-SUR-OUCHE","velars sur ouche","Velars-sur-Ouche","21370","21661","2","4.9","47.3333"
"7068","21","GISSEY-LE-VIEIL","gissey le vieil","Gissey-le-Vieil","21350","21298","3","4.48333","47.3167"
"7069","21","HEUILLEY-SUR-SAONE","heuilley sur saone","Heuilley-sur-Saône","21270","21316","2","5.45","47.3333"
"7070","21","CUSSY-LE-CHATEL","cussy le chatel","Cussy-le-Châtel","21230","21222","1","4.58333","47.1667"
"7071","21","MARANDEUIL","marandeuil","Marandeuil","21270","21376","2","5.35","47.35"
"7072","21","CHARREY-SUR-SAONE","charrey sur saone","Charrey-sur-Saône","21170","21148","1","5.16667","47.0833"
"7073","21","ECHANNAY","echannay","Échannay","21540","21238","2","4.68333","47.2833"
"7074","21","MONTIGNY-SUR-AUBE","montigny sur aube","Montigny-sur-Aube","21520","21432","3","4.76667","47.95"
"7075","21","CHENOVE","chenove","Chenôve","21300","21166","2","5","47.2833"
"7076","21","PERNAND-VERGELESSES","pernand vergelesses","Pernand-Vergelesses","21420","21480","1","4.85112","47.08"
"7077","21","VIC-DES-PRES","vic des pres","Vic-des-Prés","21360","21677","1","4.63333","47.1"
"7078","21","BESSEY-EN-CHAUME","bessey en chaume","Bessey-en-Chaume","21360","21065","1","4.73333","47.0833"
"7079","21","FOISSY","foissy","Foissy","21230","21274","1","4.56667","47.1167"
"7080","21","VILLARS-FONTAINE","villars fontaine","Villars-Fontaine","21700","21688","1","4.88333","47.15"
"7081","21","VILLIERS-EN-MORVAN","villiers en morvan","Villiers-en-Morvan","21430","21703","1","4.26667","47.15"
"7082","21","SAVIGNY-LES-BEAUNE","savigny les beaune","Savigny-lès-Beaune","21420","21590","1","4.81667","47.0667"
"7083","21","BOUZE-LES-BEAUNE","bouze les beaune","Bouze-lès-Beaune","21200","21099","1","4.76667","47.05"
"7084","21","TELLECEY","tellecey","Tellecey","21270","21624","2","5.28333","47.2833"
"7085","21","MONTAGNY-LES-SEURRE","montagny les seurre","Montagny-lès-Seurre","21250","21424","1","5.25","47.0167"
"7086","21","POTHIERES","pothieres","Pothières","21400","21499","3","4.5","47.9167"
"7087","21","VILLOTTE-SUR-OURCE","villotte sur ource","Villotte-sur-Ource","21400","21706","3","4.68333","47.8667"
"7088","21","MARTROIS","martrois","Martrois","21320","21392","1","4.53333","47.3"
"7089","21","GERLAND","gerland","Gerland","21700","21294","1","5","47.1"
"7090","21","CHASSAGNE-MONTRACHET","chassagne montrachet","Chassagne-Montrachet","21190","21150","1","4.73333","46.9333"
"7091","21","MAGNY-LES-AUBIGNY","magny les aubigny","Magny-lès-Aubigny","21170","21366","1","5.16667","47.1167"
"7092","21","COMBERTAULT","combertault","Combertault","21200","21185","1","4.9","47"
"7093","21","SAINT-JEAN-DE-BOEUF","saint jean de boeuf","Saint-Jean-de-Bœuf","21410","21553","2","4.75","47.2167"
"7094","21","GEVROLLES","gevrolles","Gevrolles","21520","21296","3","4.7805","47.9833"
"7095","21","REULLE-VERGY","reulle vergy","Reulle-Vergy","21220","21523","2","4.9","47.1833"
"7096","21","VIANGES","vianges","Vianges","21430","21675","1","4.33333","47.1667"
"7097","21","GLANON","glanon","Glanon","21250","21301","1","5.1","47.0333"
"7098","21","FAVEROLLES-LES-LUCEY","faverolles les lucey","Faverolles-lès-Lucey","21290","21262","3","4.86667","47.8333"
"7099","21","BOUHEY","bouhey","Bouhey","21360","21091","1","4.66667","47.2"
"7100","21","CORPEAU","corpeau","Corpeau","21190","21196","1","4.75","46.9333"
"7101","21","SOUHEY","souhey","Souhey","21140","21612","3","4.41667","47.4833"
"7102","21","AVOT","avot","Avot","21580","21041","2","5.01667","47.6167"
"7103","21","BOUSSEY","boussey","Boussey","21350","21097","3","4.55","47.3667"
"7104","21","MONTCEAU-ET-ECHARNANT","montceau et echarnant","Montceau-et-Écharnant","21360","21427","1","4.66667","47.0667"
"7105","21","BELLEFOND","bellefond","Bellefond","21490","21059","2","5.06667","47.3833"
"7106","21","FAIN-LES-MOUTIERS","fain les moutiers","Fain-lès-Moutiers","21500","21260","3","4.21667","47.5833"
"7107","21","GEVREY-CHAMBERTIN","gevrey chambertin","Gevrey-Chambertin","21220","21295","2","4.95","47.2333"
"7108","21","BOUSSELANGE","bousselange","Bousselange","21250","21095","1","5.26667","46.9833"
"7109","21","BRAZEY-EN-MORVAN","brazey en morvan","Brazey-en-Morvan","21430","21102","1","4.3","47.1833"
"7110","21","CRECEY-SUR-TILLE","crecey sur tille","Crécey-sur-Tille","21120","21211","2","5.13333","47.5667"
"7111","21","LONGCHAMP","longchamp","Longchamp","21110","21351","2","5.28333","47.25"
"7112","21","AIGNAY-LE-DUC","aignay le duc","Aignay-le-Duc","21510","21004","3","4.73333","47.6667"
"7113","21","CLOMOT","clomot","Clomot","21230","21181","1","4.48333","47.1833"
"7114","21","BOURBERAIN","bourberain","Bourberain","21610","21094","2","5.3","47.5"
"7115","21","VAUCHIGNON","vauchignon","Vauchignon","21340","21658","1","4.65","46.9667"
"7116","21","LEVERNOIS","levernois","Levernois","21200","21347","1","4.86667","47"
"7117","21","CREPAND","crepand","Crépand","21500","21212","3","4.31667","47.6167"
"7118","21","VANVEY","vanvey","Vanvey","21400","21655","3","4.7","47.8333"
"7119","21","THENISSEY","thenissey","Thenissey","21150","21627","3","4.61667","47.5"
"7120","21","ROILLY","roilly","Roilly","21390","21529","3","4.35","47.4167"
"7121","21","VILLEDIEU","villedieu","Villedieu","21330","21693","3","4.36667","47.9167"
"7122","21","MAGNY-LA-VILLE","magny la ville","Magny-la-Ville","21140","21365","3","4.43333","47.4833"
"7123","21","PAGNY-LE-CHATEAU","pagny le chateau","Pagny-le-Château","21250","21475","1","5.18333","47.05"
"7124","21","CHAUME-LES-BAIGNEUX","chaume les baigneux","Chaume-lès-Baigneux","21450","21160","3","4.58333","47.6333"
"7125","21","QUEMIGNY-POISOT","quemigny poisot","Quemigny-Poisot","21220","21513","2","4.86667","47.2333"
"7126","21","CHAMPAGNY","champagny","Champagny","21440","21136","2","4.76667","47.4667"
"7127","21","FORLEANS","forleans","Forléans","21460","21282","3","4.2","47.4833"
"7128","21","BREMUR-ET-VAUROIS","bremur et vaurois","Brémur-et-Vaurois","21400","21104","3","4.6","47.7333"
"7129","21","PRECY-SOUS-THIL","precy sous thil","Précy-sous-Thil","21390","21505","3","4.31667","47.3833"
"7130","21","BRIANNY","brianny","Brianny","21390","21108","3","4.36667","47.4167"
"7131","21","SAVOLLES","savolles","Savolles","21310","21595","2","5.26667","47.3833"
"7132","21","ROUGEMONT","rougemont","Rougemont","21500","21530","3","4.25","47.6667"
"7133","21","PONTAILLER-SUR-SAONE","pontailler sur saone","Pontailler-sur-Saône","21270","21496","2","5.41667","47.3"
"7134","21","VAL-SUZON","val suzon","Val-Suzon","21121","21651","2","4.9","47.4167"
"7135","21","MARCHESEUIL","marcheseuil","Marcheseuil","21430","21379","1","4.35","47.15"
"7136","21","NANTOUX","nantoux","Nantoux","21190","21450","1","4.75","47.0333"
"7137","21","ORGEUX","orgeux","Orgeux","21490","21469","2","5.15","47.3667"
"7138","21","GRIGNON","grignon","Grignon","21150","21308","3","4.4","47.5667"
"7139","21","JANCIGNY","jancigny","Jancigny","21310","21323","2","5.4","47.3833"
"7140","21","MONTIGNY-MONTFORT","montigny montfort","Montigny-Montfort","21500","21429","3","4.33333","47.5833"
"7141","21","MALAIN","malain","Mâlain","21410","21373","2","4.78333","47.3167"
"7142","21","ARCENANT","arcenant","Arcenant","21700","21017","1","4.85","47.1333"
"7143","21","VILLENEUVE-SOUS-CHARIGNY","villeneuve sous charigny","Villeneuve-sous-Charigny","21140","21696","3","4.4","47.4333"
"7144","21","CRIMOLOIS","crimolois","Crimolois","21800","21213","2","5.11667","47.2667"
"7145","21","BESSEY-LES-CITEAUX","bessey les citeaux","Bessey-lès-Cîteaux","21110","21067","2","5.16667","47.15"
"7146","21","PICHANGES","pichanges","Pichanges","21120","21483","2","5.15","47.4667"
"7147","21","VONGES","vonges","Vonges","21270","21713","2","5.4","47.3"
"7148","21","CORSAINT","corsaint","Corsaint","21460","21199","3","4.2","47.5333"
"7149","21","BOUIX","bouix","Bouix","21330","21093","3","4.48333","47.8833"
"7150","21","EPERNAY-SOUS-GEVREY","epernay sous gevrey","Épernay-sous-Gevrey","21220","21246","2","5.03333","47.1833"
"7151","21","BROCHON","brochon","Brochon","21220","21110","2","4.96667","47.2333"
"7152","21","LACOUR-D'ARCENAY","lacour d arcenay","Lacour-d'Arcenay","21210","21335","3","4.25","47.3667"
"7153","21","LAPERRIERE-SUR-SAONE","laperriere sur saone","Laperrière-sur-Saône","21170","21342","1","5.35","47.1167"
"7154","21","SAINTE-SABINE","sainte sabine","Sainte-Sabine","21320","21570","1","4.61667","47.1833"
"7155","21","VILLY-LE-MOUTIER","villy le moutier","Villy-le-Moutier","21250","21708","1","5","47.0333"
"7156","21","NOIRON-SOUS-GEVREY","noiron sous gevrey","Noiron-sous-Gevrey","21910","21458","2","5.08333","47.2"
"7157","21","REMILLY-EN-MONTAGNE","remilly en montagne","Remilly-en-Montagne","21540","21520","2","4.73333","47.2833"
"7158","21","LOSNE","losne","Losne","21170","21356","1","5.26667","47.1"
"7159","21","SAVOUGES","savouges","Savouges","21910","21596","2","5.06667","47.1833"
"7160","21","TART-LE-BAS","tart le bas","Tart-le-Bas","21110","21622","2","5.21667","47.2167"
"7161","21","SOUSSEY-SUR-BRIONNE","soussey sur brionne","Soussey-sur-Brionne","21350","21613","3","4.53333","47.3167"
"7162","21","LONGECOURT-EN-PLAINE","longecourt en plaine","Longecourt-en-Plaine","21110","21353","2","5.15","47.1833"
"7163","21","IZEURE","izeure","Izeure","21110","21319","2","5.13333","47.1667"
"7164","21","JOURS-LES-BAIGNEUX","jours les baigneux","Jours-lès-Baigneux","21450","21326","3","4.59973","47.6298"
"7165","21","BEIRE-LE-FORT","beire le fort","Beire-le-Fort","21110","21057","2","5.25","47.2333"
"7166","21","VERREY-SOUS-DREE","verrey sous dree","Verrey-sous-Drée","21540","21669","2","4.68333","47.3667"
"7167","21","FONTAINES-EN-DUESMOIS","fontaines en duesmois","Fontaines-en-Duesmois","21450","21276","3","4.55","47.65"
"7168","21","COURTIVRON","courtivron","Courtivron","21120","21208","2","4.96667","47.5333"
"7169","21","ORAIN","orain","Orain","21610","21468","2","5.43333","47.6167"
"7170","21","SAINT-ANDEUX","saint andeux","Saint-Andeux","21530","21538","3","4.1","47.4"
"7171","21","SEURRE","seurre","Seurre","21250","21607","1","5.15","47"
"7172","21","FLEE","flee","Flée","21140","21272","3","4.33333","47.4333"
"7173","21","CHAUX","chaux","Chaux","21700","21162","1","4.9","47.1333"
"7174","21","MARCIGNY-SOUS-THIL","marcigny sous thil","Marcigny-sous-Thil","21390","21380","3","4.38333","47.4"
"7175","21","MANLAY","manlay","Manlay","21430","21375","1","4.35","47.1333"
"7176","21","BEAULIEU","beaulieu","Beaulieu","21510","21052","3","4.72778","47.7273"
"7177","21","SAINT-JULIEN","saint julien","Saint-Julien","21490","21555","2","5.13333","47.4"
"7178","21","BOUX-SOUS-SALMAISE","boux sous salmaise","Boux-sous-Salmaise","21690","21098","3","4.63333","47.4667"
"7179","21","VILLERS-ROTIN","villers rotin","Villers-Rotin","21130","21701","2","5.4","47.15"
"7180","21","BRAIN","brain","Brain","21350","21100","3","4.5","47.4667"
"7181","21","FLAGEY-LES-AUXONNE","flagey les auxonne","Flagey-lès-Auxonne","21130","21268","2","5.4","47.1333"
"7182","21","VOLNAY","volnay","Volnay","21190","21712","1","4.78139","47.0014"
"7183","21","ALOXE-CORTON","aloxe corton","Aloxe-Corton","21420","21010","1","4.86667","47.0667"
"7184","21","BLAISY-HAUT","blaisy haut","Blaisy-Haut","21540","21081","2","4.75","47.35"
"7185","21","PONCEY-LES-ATHEE","poncey les athee","Poncey-lès-Athée","21130","21493","2","5.38333","47.2333"
"7186","21","DETAIN-ET-BRUANT","detain et bruant","Détain-et-Bruant","21220","21228","2","4.78333","47.1667"
"7187","21","ETAULES","etaules","Étaules","21121","21255","2","4.95","47.4"
"7188","21","CHEUGE","cheuge","Cheuge","21310","21167","2","5.4","47.3833"
"7189","21","BEAUNE","beaune","Beaune","21200","21054","1","4.83333","47.0333"
"7190","21","CRUGEY","crugey","Crugey","21360","21214","1","4.68333","47.1833"
"7191","21","HAUTEVILLE-LES-DIJON","hauteville les dijon","Hauteville-lès-Dijon","21121","21315","2","5","47.3667"
"7192","21","TIL-CHATEL","til chatel","Til-Châtel","21120","21638","2","5.16667","47.5167"
"7193","21","FLAMMERANS","flammerans","Flammerans","21130","21269","2","5.45","47.2333"
"7194","21","AUBIGNY-LES-SOMBERNON","aubigny les sombernon","Aubigny-lès-Sombernon","21540","21033","2","4.65","47.3"
"7195","21","SAINT-MARC-SUR-SEINE","saint marc sur seine","Saint-Marc-sur-Seine","21450","21557","3","4.6","47.7"
"7196","21","CORCELLES-LES-CITEAUX","corcelles les citeaux","Corcelles-lès-Cîteaux","21910","21191","2","5.08333","47.1667"
"7197","21","RENEVE","reneve","Renève","21310","21522","2","5.41667","47.4"
"7198","21","CHAMBEIRE","chambeire","Chambeire","21110","21130","2","5.25","47.2833"
"7199","21","VILLOTTE-SAINT-SEINE","villotte saint seine","Villotte-Saint-Seine","21690","21705","2","4.7","47.4333"
"7200","21","FONTAINES-LES-SECHES","fontaines les seches","Fontaines-les-Sèches","21330","21279","3","4.35","47.7833"
"7201","21","BUSSY-LA-PESLE","bussy la pesle","Bussy-la-Pesle","21540","21121","2","4.7","47.3667"
"7202","21","VERNOIS-LES-VESVRES","vernois les vesvres","Vernois-lès-Vesvres","21260","21665","2","5.15","47.65"
"7203","21","BISSEY-LA-COTE","bissey la cote","Bissey-la-Côte","21520","21077","3","4.71667","47.9167"
"7204","21","SEGROIS","segrois","Segrois","21220","21597","2","4.9","47.1667"
"7205","21","PERRIGNY-SUR-L'OGNON","perrigny sur l ognon","Perrigny-sur-l'Ognon","21270","21482","2","5.45","47.3167"
"7206","21","CLAMEREY","clamerey","Clamerey","21390","21177","3","4.43333","47.3833"
"7207","21","LOUESME","louesme","Louesme","21520","21357","3","4.75889","47.897"
"7208","21","BROGNON","brognon","Brognon","21490","21111","2","5.16667","47.4"
"7209","21","OISILLY","oisilly","Oisilly","21310","21467","2","5.36667","47.4167"
"7210","21","MONTMANCON","montmancon","Montmançon","21270","21437","2","5.38333","47.35"
"7211","21","BAULME-LA-ROCHE","baulme la roche","Baulme-la-Roche","21410","21051","2","4.8","47.35"
"7212","21","CUSSEY-LES-FORGES","cussey les forges","Cussey-les-Forges","21580","21220","2","5.08333","47.65"
"7213","21","SAINTE-MARIE-SUR-OUCHE","sainte marie sur ouche","Sainte-Marie-sur-Ouche","21410","21559","2","4.8","47.2833"
"7214","21","TRECLUN","treclun","Tréclun","21130","21643","2","5.28333","47.1833"
"7215","21","VERONNES","veronnes","Véronnes","21260","21667","2","5.23056","47.5342"
"7216","21","OIGNY","oigny","Oigny","21450","21466","3","4.71667","47.5667"
"7217","21","TART-LE-HAUT","tart le haut","Tart-le-Haut","21110","21623","2","5.2","47.2"
"7218","21","LABRUYERE","labruyere","Labruyère","21250","21333","1","5.15","47.0333"
"7219","21","MIMEURE","mimeure","Mimeure","21230","21414","1","4.5","47.15"
"7220","21","TILLENAY","tillenay","Tillenay","21130","21639","2","5.35","47.1833"
"7221","21","VOSNE-ROMANEE","vosne romanee","Vosne-Romanée","21700","21714","1","4.95","47.1667"
"7222","21","COMBLANCHIEN","comblanchien","Comblanchien","21700","21186","1","4.91667","47.1"
"7223","21","LUCEY","lucey","Lucey","21290","21359","3","4.86667","47.85"
"7224","21","MERCEUIL","merceuil","Merceuil","21190","21405","1","4.83333","46.95"
"7225","21","COURCELLES-LES-MONTBARD","courcelles les montbard","Courcelles-lès-Montbard","21500","21204","3","4.4","47.6"
"7226","21","PAINBLANC","painblanc","Painblanc","21360","21476","1","4.63333","47.15"
"7227","21","NOIRON-SUR-BEZE","noiron sur beze","Noiron-sur-Bèze","21310","21459","2","5.3","47.4333"
"7228","21","LIGNEROLLES","lignerolles","Lignerolles","21520","21350","3","4.88333","47.9"
"7229","21","BOUILLAND","bouilland","Bouilland","21420","21092","1","4.78333","47.1333"
"7230","21","FLACEY","flacey","Flacey","21490","21266","2","5.15","47.4333"
"7231","21","SAINTE-COLOMBE","sainte colombe","Sainte-Colombe","21350","21544","3","4.45778","47.427"
"7232","21","VERREY-SOUS-SALMAISE","verrey sous salmaise","Verrey-sous-Salmaise","21690","21670","3","4.66667","47.4333"
"7233","21","DIJON","dijon","Dijon","21000-21100","21231","2","5.01667","47.3167"
"7234","21","ECHENON","echenon","Échenon","21170","21239","1","5.28333","47.1167"
"7235","21","MALIGNY","maligny","Maligny","21230","21374","1","4.50917","47.0853"
"7236","21","EPOISSES","epoisses","Époisses","21460","21247","3","4.16667","47.5"
"7237","21","ANTIGNY-LA-VILLE","antigny la ville","Antigny-la-Ville","21230","21015","1","4.55","47.1"
